"EVAL_GRP","FORTYPCD","COUNTYCD","VOLCFNET"
472018,515,31,17783121.2298929
472018,506,35,4420819.70863772
472018,511,35,4716895.71567738
472018,517,35,NA
472018,520,37,7999063.70799833
472018,161,39,3670458.81489194
472018,508,39,77185.123507576
472018,516,39,NA
472018,520,39,9096931.60634459
472018,503,41,15683423.302001
472018,503,43,19455668.5601674
472018,516,43,11410477.8965668
472018,801,43,8345915.85484971
472018,706,45,NA
472018,161,47,29158345.8548141
472018,504,47,2070688.51604313
472018,508,47,8847168.98150752
472018,605,47,2540051.0811164
472018,503,49,13236123.9756683
472018,504,49,5032365.09901201
472018,520,49,NA
472018,503,51,5387677.65772698
472018,161,55,10123197.5700974
472018,503,55,21615711.7044686
472018,506,55,17372916.9785446
472018,520,55,5420980.64780988
472018,805,59,14948005.7121799
472018,161,61,6790055.05375041
472018,161,65,5132910.41061491
472018,503,65,1181344.2742275
472018,515,67,11415047.0567036
472018,516,67,6947425.25755787
472018,161,69,15519727.5323637
472018,162,69,1983517.47676831
472018,501,69,2574571.94286753
472018,503,69,3782660.90427543
472018,504,69,2264132.24196623
472018,520,69,13614450.7326289
472018,705,69,4995235.56495723
472018,706,69,7790457.00527479
472018,161,71,25061.5444920878
472018,404,71,7129828.45084547
472018,406,71,5699283.15345541
472018,503,71,2643772.85352615
472018,508,71,5850439.10663104
472018,515,71,5398545.10794858
472018,506,73,952138.948404982
472018,515,73,2441092.62650777
472018,801,73,2583829.18651734
472018,508,75,9783686.64603109
472018,602,75,10472652.0974282
472018,161,77,6889363.00816324
472018,503,77,10270948.4405854
472018,161,79,21502771.8532778
472018,601,79,5720643.70377851
472018,605,79,6689676.32907689
472018,161,81,NA
472018,503,81,7018538.94773446
472018,503,83,10819248.5775825
472018,504,83,22034136.5948185
472018,511,83,4255536.73743882
472018,516,83,3337779.40378684
472018,520,83,13434343.1637942
472018,503,85,30275754.7397945
472018,504,85,4018642.60944461
472018,506,85,3512309.74208476
472018,508,85,17687760.7227718
472018,801,85,6628974.36763791
472018,513,87,2120353.48271233
472018,517,87,6515708.65105734
472018,519,87,6899661.03140242
472018,705,87,3533711.36764905
472018,405,89,7072806.40817507
472018,801,89,7189414.60694097
472018,511,91,7074535.90527301
472018,507,93,3450612.20858026
472018,503,97,5455417.99996179
472018,517,97,1347086.6770064
472018,520,97,3251879.64516619
472018,161,99,1030361.43138886
472018,502,99,12345179.0977541
472018,503,99,27847630.5029147
472018,517,99,NA
472018,999,99,179116.606459811
472018,501,101,7513303.62637766
472018,502,101,845894.412081038
472018,503,101,5386292.64712614
472018,504,101,1903824.51909102
472018,520,101,9596288.55656159
472018,602,103,5826150.47477257
472018,995,103,2331946.14767881
472018,161,107,452425.566572558
472018,405,107,550151.682741286
472018,503,107,3427642.30545721
472018,161,109,10556799.2120161
472018,162,109,13048283.825935
472018,501,109,NA
472018,503,109,18769433.6020756
472018,520,109,320506.578321087
472018,515,111,4988508.49807127
472018,516,111,22287545.0481188
472018,801,111,2380519.40448155
472018,161,113,8995959.51660354
472018,503,113,6439659.15839492
472018,520,113,289630.263308069
472018,601,113,16574347.5246277
472018,502,115,11303509.8849852
472018,503,115,6381768.28831041
472018,503,117,2491772.14400955
472018,515,117,1943491.6540347
472018,706,117,13650519.0082961
472018,503,119,7066860.70179698
472018,706,119,3842492.50230954
472018,161,121,20024447.9881019
472018,520,125,25228528.056346
472018,161,129,NA
472018,503,129,16810700.0175398
472018,511,129,NA
472018,520,129,6731273.14078881
472018,507,131,3428243.93778223
472018,511,133,9527023.13593289
472018,516,133,2011874.92811945
472018,517,133,6502932.17561345
472018,801,133,16563770.122354
472018,161,135,185565.879807109
472018,406,135,3293916.61677555
472018,503,135,14324026.1604894
472018,504,135,17895391.2803904
472018,508,135,2320649.48484922
472018,504,139,2436872.09551318
472018,520,139,196030.844977787
472018,503,141,7758602.19999265
472018,506,141,9038583.89305735
472018,805,141,11828575.8547528
472018,991,141,1706907.27529022
472018,520,143,NA
472018,706,149,345849.77552435
472018,502,151,11069992.6901788
472018,515,151,12366247.1163109
472018,161,153,13135135.1987732
472018,515,153,5353840.80748351
472018,999,153,57049.6846091147
472018,706,155,4697584.03215806
472018,161,157,7323804.35039099
472018,515,159,7325981.24356338
472018,520,159,8782520.37671805
472018,805,159,6541424.06613189
472018,161,161,10591982.1603967
472018,503,161,46891761.5555322
472018,516,161,1972642.41229065
472018,510,163,4569548.5053973
472018,512,163,2094102.92354955
472018,520,163,4295052.17687809
472018,801,163,5554829.40640577
472018,503,165,7982072.0164483
472018,503,167,1432846.51399129
472018,503,169,6851711.69147217
472018,516,175,10581834.902351
472018,506,177,22026806.5213822
472018,515,177,7160053.63135464
472018,511,179,1965449.1983466
472018,161,181,NA
472018,406,181,204936.795188933
472018,502,181,6083835.66949713
472018,503,181,21324677.7563769
472018,504,181,8037042.38104422
472018,506,181,891623.249376105
472018,507,181,82615.2339302593
472018,516,181,NA
472018,962,181,NA
472018,502,185,8093869.45868131
472018,511,185,932527.597147291
472018,516,185,9579689.8743653
472018,503,189,331079.889097471
472019,508,1,85676.8255373983
472019,705,1,3470738.94755729
472019,503,3,14462841.3207299
472019,503,5,3553173.08509212
472019,506,5,NA
472019,507,5,4680209.45400183
472019,508,5,903251.004441091
472019,520,5,4886891.71351481
472019,161,7,2829141.53480204
472019,502,7,11305986.6074971
472019,501,11,481403.065024412
472019,506,13,72082.3586602427
472019,520,13,756578.35138478
472019,506,15,2308541.61891648
472019,508,15,9236309.27002617
472019,511,15,4020818.733872
472019,706,15,4241499.9829265
472019,506,17,11008768.6344366
472019,508,17,3807104.7226547
472019,515,19,6771406.23549083
472019,520,21,90980.3836847941
472019,162,23,9858322.37058268
472019,503,23,8070028.57609559
472019,508,23,2001344.14911347
472019,511,23,4201703.75170266
472019,520,23,109960.040626575
472019,503,25,13934745.7430555
472019,507,25,1337128.41180617
472019,503,27,3914426.68639274
472019,501,31,4788239.05326729
472019,515,31,17902841.8803273
472019,506,35,4451580.2566562
472019,511,35,4749716.39300036
472019,517,35,NA
472019,520,37,8052915.50924333
472019,161,39,3723862.62438084
472019,506,39,5724984.12895
472019,508,39,77702.1530430336
472019,516,39,NA
472019,520,39,9157867.99031056
472019,503,41,15789008.2336045
472019,503,43,27274302.7279242
472019,516,43,11487296.2355909
472019,801,43,8402102.75599584
472019,706,45,NA
472019,161,47,29809063.4562499
472019,504,47,2116899.41810147
472019,508,47,9044608.45930948
472019,605,47,2596736.59939848
472019,503,49,12789962.4933424
472019,504,49,5067380.8468771
472019,520,49,NA
472019,503,51,5425165.70931498
472019,520,51,9829735.55543731
472019,161,55,10191349.599311
472019,503,55,21761234.362241
472019,506,55,17489876.026044
472019,520,55,5457476.11566158
472019,161,61,6561176.79351163
472019,161,65,5142797.79241198
472019,503,65,1183619.86467009
472019,515,67,11437035.5426604
472019,161,69,15866076.393341
472019,162,69,2027783.01025623
472019,501,69,2632027.85232578
472019,503,69,3867077.35378636
472019,504,69,2314660.16660096
472019,520,69,13902300.0875643
472019,706,69,7964314.17542437
472019,161,71,25061.5444920878
472019,404,71,965627.450260997
472019,406,71,5737460.16979436
472019,503,71,2661482.33675552
472019,508,71,293186.625104312
472019,515,71,5434707.61106404
472019,602,71,9352025.27704097
472019,506,73,953973.027037501
472019,515,73,2445794.83497617
472019,801,73,2588806.34443007
472019,602,75,10706366.9688905
472019,161,77,7027611.09528357
472019,503,77,10500161.9551999
472019,511,77,2295242.96750254
472019,706,77,2329031.89717866
472019,161,79,21982642.4259864
472019,601,79,5848309.50375655
472019,161,81,NA
472019,503,81,15315304.4111695
472019,504,81,4463463.43188743
472019,504,83,22181733.6820566
472019,511,83,4284042.72515373
472019,516,83,3360137.73472131
472019,520,83,13524333.9792455
472019,503,85,30478558.83853
472019,504,85,4045561.74654138
472019,506,85,3535837.1757638
472019,508,85,17806243.3304842
472019,801,85,6673378.98062689
472019,513,87,2134628.26017235
472019,517,87,6559574.11582371
472019,519,87,6946111.36460198
472019,705,87,3557501.24221119
472019,405,89,7086430.5573887
472019,801,89,7203263.37526728
472019,511,91,7105505.95949081
472019,507,93,3457259.02639133
472019,503,97,5455417.99996179
472019,517,97,1374118.51667877
472019,520,97,3251879.64516619
472019,161,99,1037263.37399147
472019,502,99,12427874.0773563
472019,503,99,27706849.5049269
472019,999,99,180316.430617916
472019,501,101,7563631.97602806
472019,502,101,851560.690439478
472019,504,101,1916577.41060647
472019,511,101,NA
472019,602,103,5865373.65248988
472019,995,103,2347645.42262437
472019,405,107,551211.42454436
472019,503,107,3434244.87698617
472019,513,107,3143927.16697418
472019,161,109,13124509.3007697
472019,162,109,13339478.2577571
472019,501,109,NA
472019,503,109,19188305.1277329
472019,508,109,848205.452029451
472019,515,111,5022092.44963782
472019,516,111,22437590.664704
472019,801,111,2371220.50055779
472019,161,113,9176480.44335813
472019,503,113,6583370.99933677
472019,508,113,4138866.11706629
472019,601,113,16906943.1271286
472019,502,115,11382160.9455374
472019,503,115,6426173.33145022
472019,511,115,4532954.29102518
472019,706,117,13742417.8933857
472019,706,119,3868361.17270316
472019,161,121,28461380.4316922
472019,520,125,25398373.144245
472019,161,129,NA
472019,503,129,16927670.7105775
472019,511,129,NA
472019,520,129,6778110.07699505
472019,507,131,3497038.13051364
472019,801,131,975352.259086262
472019,511,133,9593313.20699675
472019,516,133,2025873.77435438
472019,801,133,16679022.6501194
472019,161,135,186808.904839311
472019,406,135,3315981.12999798
472019,503,135,13995914.9336387
472019,504,135,18015264.7148045
472019,508,135,2336194.5053219
472019,503,137,9372749.05057264
472019,504,139,2425142.26593189
472019,520,139,195087.25486959
472019,503,141,7812587.40437972
472019,506,141,9101475.35034032
472019,511,141,18251310.9067435
472019,805,141,11910880.3818656
472019,991,141,1718784.12317481
472019,520,143,NA
472019,706,149,344498.799838708
472019,502,151,11147018.912498
472019,511,151,NA
472019,515,151,12452292.8189861
472019,161,153,12020029.3337735
472019,515,153,5391093.41855927
472019,999,153,57446.642566805
472019,706,155,4706632.85692495
472019,706,157,2938659.44922609
472019,520,159,8841646.61436563
472019,161,161,10700063.611013
472019,503,161,30033178.3274751
472019,510,163,4547553.08539538
472019,512,163,2098136.73545569
472019,520,163,4303325.61578778
472019,503,165,8035809.42515568
472019,503,167,1464822.89740661
472019,516,175,10655464.4692843
472019,506,177,21284329.897066
472019,515,177,7209874.06920509
472019,511,179,1968007.24448248
472019,161,181,NA
472019,406,181,207027.986976575
472019,502,181,6145915.62530833
472019,503,181,29851914.6959477
472019,504,181,8090879.02857277
472019,506,181,897595.845304943
472019,507,181,83168.6374111321
472019,516,181,NA
472019,962,181,NA
472019,502,185,8150187.48939689
472019,511,185,950460.820169356
472019,515,185,11167142.4673767
472019,516,185,9646346.40636701
472019,503,189,333308.806010092
481986,162,1,7920502.09409537
481986,404,1,22652024.2140896
481986,406,1,11606461.0171155
481986,500,1,NA
481986,501,1,6562193.99764968
481986,503,1,6964133.92054945
481986,600,1,10126628.7764286
481986,602,1,10215011.3954569
481986,142,5,18979368.9718438
481986,161,5,30821219.1450874
481986,162,5,34362182.1584607
481986,406,5,21401736.1733759
481986,500,5,830469.962901635
481986,503,5,NA
481986,602,5,1556211.84504429
481986,706,5,4788453.31366825
481986,161,37,7549171.64824128
481986,406,37,8495470.77836606
481986,503,37,6061805.89566622
481986,602,37,8374363.24198124
481986,503,63,18953853.7318578
481986,161,67,20757329.728485
481986,162,67,866728.218769479
481986,404,67,33412654.3882516
481986,406,67,18662136.0908579
481986,500,67,NA
481986,503,67,71504018.3104924
481986,520,67,775230.402197933
481986,600,67,1203315.77454451
481986,602,67,6586586.19827683
481986,161,71,22455409.467306
481986,503,71,2995941.0487286
481986,161,73,27760363.2573616
481986,404,73,16443927.2488497
481986,406,73,9751024.4736115
481986,500,73,17233945.2342394
481986,503,73,32983750.9891898
481986,605,73,1948725.90987003
481986,503,159,5752975.78030497
481986,500,183,NA
481986,161,185,19537229.0240223
481986,162,185,7375671.94894696
481986,406,185,NA
481986,503,185,2339324.35823803
481986,142,199,NA
481986,161,199,26113402.3041711
481986,406,199,12905628.8071966
481986,407,199,456053.134066507
481986,500,199,NA
481986,503,199,5086529.46986249
481986,514,199,NA
481986,520,199,NA
481986,600,199,4792900.37641278
481986,406,201,5300021.39852855
481986,503,201,19354278.5971668
481986,161,203,45496193.0501487
481986,162,203,44870994.2960734
481986,404,203,29656926.2490683
481986,406,203,25521703.4043113
481986,500,203,6358278.83667769
481986,503,203,56522985.4456916
481986,602,203,8616367.41387156
481986,706,203,6888248.91387266
481986,404,213,1751702.79849922
481986,503,213,3199495.39830808
481986,142,225,2555461.06349686
481986,161,225,19153185.2633057
481986,404,225,929472.083570808
481986,406,225,1786588.0543158
481986,500,225,NA
481986,503,225,26976745.2867164
481986,601,225,5909008.76160311
481986,602,225,188014.579428162
481986,142,241,7378141.03412881
481986,161,241,84507408.9703256
481986,162,241,13664931.400328
481986,404,241,24397492.8808286
481986,406,241,24642092.638714
481986,407,241,NA
481986,500,241,1465583.65429726
481986,503,241,18199267.7475886
481986,607,241,3501462.46449303
481986,161,245,20612192.2636793
481986,503,245,3264636.88842773
481986,602,245,3506350.63104305
481986,161,289,14671792.2262145
481986,406,289,3963211.61980383
481986,501,289,2249842.70473472
481986,503,289,3170414.0333439
481986,161,291,13455280.8154645
481986,406,291,7083467.21837932
481986,500,291,699189.323012027
481986,503,291,50622614.6279861
481986,602,291,23474674.9371948
481986,605,291,8354407.75997571
481986,608,291,2815400.22519335
481986,706,291,21469769.853015
481986,142,315,6714216.56008559
481986,162,315,11298070.3272587
481986,404,315,8484628.10332235
481986,406,315,29879392.5367489
481986,500,315,1023657.63352804
481986,503,315,26541161.9412716
481986,602,315,6914709.69582736
481986,161,339,138236423.544908
481986,162,339,23644608.9246859
481986,406,339,35466070.6634969
481986,500,339,1437578.03428452
481986,503,339,40085561.0923107
481986,602,339,7133177.81691163
481986,706,339,2891562.00710955
481986,500,343,NA
481986,503,343,NA
481986,706,343,3611093.3915513
481986,161,347,15611601.6914899
481986,162,347,18678823.0561616
481986,404,347,15968961.6907953
481986,406,347,11654832.0625443
481986,500,347,14980120.6268897
481986,503,347,46916524.4069823
481986,600,347,8675079.80551458
481986,602,347,9725514.54036152
481986,141,351,4004402.17924302
481986,142,351,22422157.6571895
481986,161,351,65556855.9616543
481986,162,351,33607705.9437189
481986,403,351,3488800.15679641
481986,404,351,10361704.4237878
481986,406,351,15303976.1053889
481986,500,351,NA
481986,503,351,43989862.2056544
481986,508,351,NA
481986,520,351,3077845.02753091
481986,600,351,3330559.18452313
481986,602,351,4057926.06787927
481986,607,351,7280869.9760505
481986,608,351,3956672.8746195
481986,706,351,3915764.37129526
481986,800,351,NA
481986,161,361,8962294.64562448
481986,406,361,4651970.45983248
481986,407,361,1363527.21311434
481986,503,361,NA
481986,602,361,5732871.09951317
481986,161,365,6129506.04053038
481986,162,365,17455548.6311833
481986,171,365,373298.498084193
481986,404,365,37139487.7817314
